gradyear,gender,age,NumberOffriends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports,cute,sex,sexy,hot,kissed,dance,band,marching,music,rock,god,church,jesus,bible,hair,dress,blonde,mall,shopping,clothes,hollister,abercrombie,die,death,drunk,drugs,cluster,pca1,pca2
2008,F,17.744,16,1,1,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1.123305813030363,-0.7234759200316552
2008,F,16.416,57,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.3743867783968859,-0.6877720797662082
2006,F,18.508,44,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.401442942797955,-0.01632075309788692
2009,F,15.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0.5854029714714888,0.7618545486080754
2008,F,16.172,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6286697753550503,-0.012042999558948476
2007,F,17.662,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5020463604523157,0.2817482443073814
2009,F,15.795,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1.270364665499809,-0.5402108506369043
2007,F,17.708,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,3,0.9705578163417792,0.38958789703611457
2009,F,16.214,9,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.24401228766768954,-0.3756945676736035
2009,F,15.759,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.41632413640626115,0.8739377103260932
2009,F,15.463,77,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0.5558491346695617,-1.2335730169795038
2009,U,15.713,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.5330499023569715,-0.6920658831076693
2006,F,18.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.26000351679872846,0.7666818957576012
2007,F,18.062,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1.8603885696345572,-0.5989773534217611
2008,F,17.013,219,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1.568793278522291,-0.7949664238625264
2009,U,15.595,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.082883660990605,-0.7871012498838843
2007,F,17.473,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.40380735705776805,0.8602183217886697
2008,F,16.537,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.4364697667531084,-0.41901196018073505
2008,F,17.131,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1.4432321184981176,-0.14791790491923376
2007,F,18.062,40,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8892503164138271,0.0794565937578667
2006,F,18.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.513114386027477,9.649081845474567
2006,M,19.138,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.791586758523016,-0.3777184995191715
2007,M,17.366,60,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-3.116736537860201,-1.2034172086487354
2006,F,18.47,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0.7367014888622806,0.5709010797917811
2009,F,15.466,43,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0.757965964948907,-0.9008966247028372
2008,F,16.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.36883357170369474,0.46853566592603973
2009,F,14.951,18,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1.2392044671116549,-0.5425401788310485
2006,F,18.68,60,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0.17816117841587623,0.60384722118956
2009,F,15.825,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6898261471627288,-0.1242595021401335
2007,F,17.7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.5383287875766596,4.372357335832721
2007,F,18.021,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0.42892510208986584,0.7161403099461809
2008,F,16.038,15,2,2,0,0,0,0,0,0,0,1,2,1,0,2,3,6,2,0,1,4,1,0,0,0,2,0,1,0,0,1,0,0,1,2,0,0,3,0.7343689162490284,0.12711981529724006
2008,F,16.298,82,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0.7136331089478367,-0.5042696421527453
2008,F,16.402,57,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,3,1,1,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,3,1.0792418966138677,0.44471931403473586
2009,U,16.203,26,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-1.916423901229266,-0.6546833764914252
2009,F,15.723,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0.7636165378362707,0.5409064461962114
2009,M,16.523,99,0,1,0,0,0,0,0,0,0,2,0,2,0,1,1,0,1,0,3,2,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,1,-2.021214075824044,-0.36223824561607953
2006,F,18.508,10,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.9550122733061602,0.21673853932559167
2006,F,19.195,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0.9056595230795244,1.2168004314888545
2009,F,16.047,93,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0.9919132247431905,-0.3207505693808862
2006,F,18.875,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6020333511168475,0.07119917723653517
2008,F,16.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3028372836128315,1.1137211706407566
2007,F,17.539,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1.59076076335217,-0.03065905092013637
2008,F,16.975,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.6337814502503409,4.4630288851372555
2008,F,16.479,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.052469177254621885,-0.9274352228620049
2009,F,15.795,13,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,3,1.039997445209232,0.14274395276103796
2006,U,19.17,18,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,-1.3454533899561798,-0.5339022345445904
2008,F,16.438,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0.23444766154930577,-0.9027609881935453
2008,F,17.114,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,1.094816045380893,-0.06856393292973961
2007,U,17.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,-0.10682136408434752,-0.9772941466355332
2007,M,17.383,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-2.8030364952380253,-0.8416275600406689
2006,F,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.45520999325819306,1.8312111750647335
2006,F,19.592,18,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.1516788823734858,0.014974219031935035
2008,F,16.572,53,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,-0.5614138259051469,-0.8799632645808871
2009,F,15.937,137,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1.103206808026362,-1.2126761191704356
2008,F,17.092,43,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0.41080281831546633,-0.6672697343844144
2008,F,16.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.2943588032952203,4.1116518625183565
2006,F,18.245,86,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,1,0,1,2,0,5,0,0,1,0,0,3,4,0,0,0,0,2,0,0,3,1.1318833001555373,0.14375216853831624
2006,M,18.815,20,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,0,2,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-2.734847874833061,0.6987705628093522
2009,F,15.567,9,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,3,0.9273089154629658,0.057429706698074005
2009,F,16.408,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1.064900297354229,-0.36380270178893576
2007,F,17.106,15,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1.2194983864704887,-0.2467416312980634
2007,M,17.99,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.4221844467104523,0.02670161355476188
2009,F,15.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1.694306016953347,0.5601593252320219
2008,F,16.862,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2632741023218146,-0.7113312685577994
2006,M,18.68,56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.3725790749563527,0.11780936370205905
2007,U,17.7,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,-0.6350372182032681,-0.7942614512875552
2007,F,17.476,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5880717409767198,0.14796023416598839
2006,F,18.68,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.094192151670692,0.15327996520886616
2006,F,18.7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.09315968282211694,0.9171221386660626
2008,F,16.411,0,1,0,0,0,0,0,8,0,0,0,0,2,1,0,0,0,0,0,6,2,1,0,0,0,4,1,1,1,2,1,0,0,0,0,2,0,3,1.0934807105001545,-0.15700012970696076
2009,M,15.65,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,-2.0461041135553932,0.8800541991366319
2009,F,15.704,29,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,4,0,0,0,1,0,0,2,3,2,0,0,0,0,0,0,3,1.1971555988052023,-0.39866602014675623
2006,F,19.2,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.4914277742682775,1.8863398061843593
2007,U,17.459,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,-1.2185565806109522,0.4388461302001392
2007,M,17.807,23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.0771323759911975,0.4747783623707398
2008,F,16.7435,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,2,0,0,2,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0.9872232350859098,0.3809032378159845
2008,F,16.107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7901030676600682,-0.1413797565824453
2009,F,16.936,36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,1,0,0,0,0,0,0,3,1.7214209890730028,-0.5192077431521238
2009,M,15.723,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.2936050707098445,-0.21474787496254702
2006,F,19.151,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.6935079448668313,1.2830835069934055
2009,F,15.633,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7530733306664557,-0.22702282492511697
2008,M,17.196,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2.7240121073897896,-0.31398346687223666
2008,F,16.7435,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2.063847792023703,-0.5556685352194838
2006,M,18.13,57,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.5560788606250844,-0.5271090666236335
2007,F,17.257,65,0,3,0,0,0,0,0,0,0,3,2,0,2,4,0,10,1,0,2,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0.7673500465014018,-0.32860213086378004
2009,F,15.641,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1.0156182960240008,1.2632580586255355
2006,M,18.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,-2.7553184610513064,1.931643526788734
2008,F,16.309,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1.0148859010260467,0.583512377451082
2009,F,15.504,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6961174766167719,0.36146772949755024
2006,F,18.448,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.21161121180933454,1.3712207921855166
2006,F,18.669,35,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5967598305854399,0.7840023753463276
2009,F,15.302,8,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0.7118322221081376,-0.8262464213301354
2009,U,16.323,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,-0.5566940170699862,-1.3247638895386216
2007,F,17.7,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.65773075500694,0.3643682755224086
2008,M,16.115,30,1,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-3.024327447848276,-1.9960531583347776
2008,F,16.7435,289,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1.638323876703123,-0.4141786077185624
2008,F,16.145,27,0,0,0,0,0,0,1,0,2,0,1,0,0,2,1,2,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,1.3329584425286205,-0.30733035801608866
2007,F,17.484,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0.234530280417233,1.019587595937704
2008,F,16.602,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.9618970671564516,-0.04759251490042362
2007,M,17.528,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.9179812419363893,1.7747999017318314
2006,M,18.464,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.4410177565115623,0.11141405641984747
2008,M,17.043,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.5400182532827076,-0.22705090867450986
2009,M,15.228,64,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,1,3,0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,1,-2.024530695037825,-0.1334996812859954
2008,F,17.1,68,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0.8460306483411792,0.8422062426588811
2009,F,15.795,50,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7809201460935538,-0.4031977397280469
2008,F,17.158,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2.074499564699347,-0.5373876937605082
2008,F,17.4,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,0.581464025164621,1.2830284673723185
2009,F,15.222,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1.5624532463265786,-1.1371449313713617
2006,F,18.459,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1.6940600962530878,0.14997484564776586
2009,F,16.145,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,3,0.5690903456115137,0.2305573952446809
2009,F,15.959,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.16095228477639642,-0.6547985301212675
2009,F,15.395,101,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,1.655658446760322,-0.5570131572998335
2006,F,18.497,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.4374017024878541,0.43765530314991563
2008,F,17.656,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.21002968878240066,-0.2910123299871271
2007,F,17.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.20050820731087385,1.3492234192934716
2006,F,19.195,61,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.35702625004232774,0.2706922812011799
2007,M,17.979,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.6778369136065288,0.0786653827823041
2006,M,18.448,30,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.9894132778248252,-1.5886649697278727
2007,F,17.388,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,1.4402633382738552,-0.060239198987397
2008,F,16.7435,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2,1,0,0,1,0,0,0,3,1.1827977303300714,-0.11221753985132117
2006,F,19.255,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.7089104808403048,0.8306288779731154
2007,F,17.309,49,0,0,0,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1.6471538945983148,-0.5821672315013459
2006,F,18.639,53,0,0,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.9980888442255368,-0.1989983022476841
2007,F,17.262,40,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.378127660676504,-0.4082861266193975
2009,F,15.28,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1.8205806047455009,-0.28538764168839903
2008,F,16.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2.0547246045820766,-0.5394272489701197
2007,F,17.369,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7823215016404711,0.2433540308756003
2006,F,17.974,102,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1.9990969374230891,-1.2544303563550196
2006,F,18.68,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1.491995514193469,1.0566684295459674
2008,F,16.496,79,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.9272009296943134,0.1784776894716418
2008,F,16.7435,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1.1271519589238321,0.007366496526391237
2008,F,16.879,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.784044535495218,-0.479046417861236
